Sample	callRate	nCalled	nNotCalled	nHomRef	nHet	nHomVar	nSNP	nInsertion	nDeletion	nSingleton	nTransition	nTransversion	dpMean	dpStDev	gqMean	gqStDev	nNonRef	rTiTv	rHetHomVar	rInsertionDeletion
86906415	9.63897e-01	796984	29851	755897	22318	18769	49277	4684	5895	58	34849	14428	6.14618e+01	5.69998e+01	7.74598e+01	3.14050e+01	41087	2.41537e+00	1.18909e+00	7.94572e-01
1050797384a	9.57963e-01	792077	34758	751741	22437	17899	48633	4284	5318	188	34169	14464	5.27763e+01	4.81056e+01	7.66111e+01	3.17864e+01	40336	2.36235e+00	1.25353e+00	8.05566e-01
AU-4002_1	9.57472e-01	791671	35164	750902	23488	17281	49513	3835	4702	62	35270	14243	1.05512e+02	8.84354e+01	8.39173e+01	2.89357e+01	40769	2.47630e+00	1.35918e+00	8.15610e-01
1050797516a	9.60449e-01	794133	32702	753056	23245	17832	49084	4223	5602	76	34923	14161	1.08297e+02	7.65720e+01	8.97280e+01	2.30424e+01	41077	2.46614e+00	1.30356e+00	7.53838e-01
91790870	9.65490e-01	798301	28534	755873	23853	18575	51325	4237	5441	53	36511	14814	5.37170e+01	4.83891e+01	7.75037e+01	3.13605e+01	42428	2.46463e+00	1.28415e+00	7.78717e-01
91807309	9.61926e-01	795354	31481	755397	21197	18760	48813	4260	5644	141	34894	13919	8.28787e+01	6.38945e+01	8.65171e+01	2.57972e+01	39957	2.50693e+00	1.12990e+00	7.54784e-01
1050802207a	9.58410e-01	792447	34388	751342	23631	17474	48783	4288	5508	180	34522	14261	6.44632e+01	5.52044e+01	8.13354e+01	2.96078e+01	41105	2.42073e+00	1.35235e+00	7.78504e-01
1050797408a	9.51859e-01	787030	39805	747544	21963	17523	47370	4284	5355	98	33321	14049	6.57015e+01	5.69891e+01	8.05445e+01	3.02999e+01	39486	2.37177e+00	1.25338e+00	8.00000e-01
1050792951	9.63654e-01	796783	30052	754162	26330	16291	48977	4291	5644	84	34925	14052	4.80715e+01	4.44455e+01	7.52767e+01	3.18673e+01	42621	2.48541e+00	1.61623e+00	7.60276e-01
91807621	9.62664e-01	795964	30871	755223	22856	17885	48482	4417	5727	281	34767	13715	6.91681e+01	5.59416e+01	8.40723e+01	2.74817e+01	40741	2.53496e+00	1.27794e+00	7.71259e-01
1050797343a	9.54931e-01	789570	37265	749138	22993	17439	48064	4290	5517	173	33829	14235	6.24552e+01	5.39385e+01	8.02364e+01	3.03154e+01	40432	2.37647e+00	1.31848e+00	7.77597e-01
91803532	9.58841e-01	792803	34032	752746	22452	17605	46757	4755	6150	160	33174	13583	8.26479e+01	7.07785e+01	8.27129e+01	2.87650e+01	40057	2.44232e+00	1.27532e+00	7.73171e-01
91807364	9.41318e-01	778315	48520	735835	24354	18126	50267	4793	5546	295	34587	15680	7.57611e+01	6.43387e+01	8.15313e+01	3.04762e+01	42480	2.20580e+00	1.34359e+00	8.64226e-01
1050793441	9.64842e-01	797765	29070	756785	24688	16292	47270	4254	5748	106	33709	13561	6.52494e+01	5.63672e+01	8.17039e+01	2.90462e+01	40980	2.48573e+00	1.51534e+00	7.40084e-01
1050792502	9.66325e-01	798991	27844	756603	25957	16431	48934	4218	5667	45	34979	13955	4.58744e+01	4.22720e+01	7.46681e+01	3.19662e+01	42388	2.50656e+00	1.57976e+00	7.44309e-01
MC-1903_90127881	9.48842e-01	784536	42299	743146	23967	17423	48643	4387	5783	46	34543	14100	4.38362e+01	4.27772e+01	7.10683e+01	3.37803e+01	41390	2.44986e+00	1.37560e+00	7.58603e-01
91802812	9.36498e-01	774329	52506	728091	27900	18338	54554	4730	5292	259	37049	17505	3.32810e+01	3.25056e+01	6.46675e+01	3.47465e+01	46238	2.11648e+00	1.52143e+00	8.93802e-01
91790873	9.62885e-01	796147	30688	753258	24250	18639	51804	4223	5501	64	36745	15059	5.04037e+01	4.55240e+01	7.62237e+01	3.19836e+01	42889	2.44007e+00	1.30104e+00	7.67679e-01
1050802429	9.59148e-01	793057	33778	751717	23499	17841	48333	4733	6115	70	34203	14130	8.72285e+01	7.37946e+01	8.35261e+01	2.82302e+01	41340	2.42059e+00	1.31713e+00	7.73998e-01
AU-22001_2	9.54395e-01	789127	37708	750156	20737	18234	47373	4183	5649	111	33644	13729	9.94861e+01	7.28445e+01	8.83662e+01	2.45326e+01	38971	2.45058e+00	1.13727e+00	7.40485e-01
91791907	9.47508e-01	783433	43402	742106	24766	16561	47423	4762	5703	91	33137	14286	1.18061e+02	8.62543e+01	8.77579e+01	2.54760e+01	41327	2.31954e+00	1.49544e+00	8.34999e-01
1050792005	9.65210e-01	798069	28766	756045	25462	16562	48539	4319	5728	88	34614	13925	5.15346e+01	4.70729e+01	7.68636e+01	3.12074e+01	42024	2.48575e+00	1.53737e+00	7.54015e-01
91790636a	9.58238e-01	792305	34530	751563	23492	17250	48223	4254	5515	215	34349	13874	5.95517e+01	5.20000e+01	8.01946e+01	3.00113e+01	40742	2.47578e+00	1.36186e+00	7.71351e-01
91790993a	9.61343e-01	794872	31963	752924	24461	17487	49568	4439	5428	245	35027	14541	6.36494e+01	5.50253e+01	8.12269e+01	2.95578e+01	41948	2.40884e+00	1.39881e+00	8.17797e-01
91789687a	9.45377e-01	781671	45164	744424	19289	17958	45500	4228	5477	73	31703	13797	5.42018e+01	4.87585e+01	7.73433e+01	3.15016e+01	37247	2.29782e+00	1.07412e+00	7.71955e-01
91790326	9.48367e-01	784143	42692	744550	22180	17413	47376	4248	5382	47	33183	14193	4.13474e+01	3.83019e+01	7.16900e+01	3.29858e+01	39593	2.33798e+00	1.27376e+00	7.89298e-01
1050792511	9.45423e-01	781709	45126	740138	25643	15928	47160	4394	5945	115	33852	13308	7.86875e+01	7.42915e+01	7.90713e+01	3.19881e+01	41571	2.54373e+00	1.60993e+00	7.39108e-01
91805243	9.61714e-01	795179	31656	753673	22845	18661	49383	4766	6018	44	34935	14448	7.17958e+01	6.44963e+01	8.01964e+01	3.02520e+01	41506	2.41798e+00	1.22421e+00	7.91957e-01
1050797321a	9.64584e-01	797552	29283	753553	26594	17405	51660	4293	5451	354	36776	14884	4.90177e+01	4.51878e+01	7.58265e+01	3.18358e+01	43999	2.47084e+00	1.52795e+00	7.87562e-01
91807605	9.53803e-01	788638	38197	750346	21063	17229	45748	4236	5537	117	32372	13376	6.61097e+01	5.77738e+01	8.09632e+01	2.98787e+01	38292	2.42016e+00	1.22253e+00	7.65035e-01
AU-2302_1	9.41154e-01	778179	48656	737438	22878	17863	48049	4960	5595	81	33370	14679	1.12179e+02	8.60320e+01	8.82047e+01	2.49458e+01	40741	2.27332e+00	1.28075e+00	8.86506e-01
91803741	9.45982e-01	782171	44664	738919	24986	18266	50663	4895	5960	287	35407	15256	9.22927e+01	7.56907e+01	8.38776e+01	2.87497e+01	43252	2.32086e+00	1.36790e+00	8.21309e-01
AU-21501_1	9.55368e-01	789932	36903	750808	21448	17676	46892	4296	5612	58	33371	13521	1.05859e+02	7.63544e+01	8.88334e+01	2.40928e+01	39124	2.46809e+00	1.21340e+00	7.65502e-01
AU-6901_2	9.53266e-01	788194	38641	748776	20839	18579	48161	4225	5611	81	34019	14142	5.24267e+01	4.77438e+01	7.68564e+01	3.16102e+01	39418	2.40553e+00	1.12164e+00	7.52985e-01
AU-16902_1	9.49944e-01	785447	41388	745068	22588	17791	49195	4162	4813	62	34947	14248	1.11796e+02	9.08206e+01	8.48691e+01	2.82726e+01	40379	2.45277e+00	1.26963e+00	8.64741e-01
91792244	9.35632e-01	773613	53222	732284	25359	15970	46764	5053	5482	313	32152	14612	7.59938e+01	6.41391e+01	8.16123e+01	3.04153e+01	41329	2.20038e+00	1.58791e+00	9.21744e-01
1050795210	9.60516e-01	794188	32647	752988	23401	17799	48143	4753	6103	105	33934	14209	8.28469e+01	7.08082e+01	8.27248e+01	2.88234e+01	41200	2.38820e+00	1.31474e+00	7.78797e-01
AU-20702_3	9.40433e-01	777583	49252	739282	20714	17587	47192	4007	4689	59	33314	13878	9.91588e+01	8.43445e+01	8.27558e+01	2.98354e+01	38301	2.40049e+00	1.17780e+00	8.54553e-01
91790614a	9.56979e-01	791264	35571	750875	23242	17147	47706	4287	5543	177	33789	13917	6.15867e+01	5.39514e+01	8.05630e+01	2.98882e+01	40389	2.42789e+00	1.35546e+00	7.73408e-01
91789398a	9.55021e-01	789645	37190	750663	21305	17677	46744	4237	5678	46	33272	13472	1.08256e+02	7.71066e+01	8.96213e+01	2.31006e+01	38982	2.46971e+00	1.20524e+00	7.46213e-01
MC-33801_91804207	9.59345e-01	793220	33615	748004	27036	18180	52602	4630	6164	220	37725	14877	6.17459e+01	5.39609e+01	8.01087e+01	3.03368e+01	45216	2.53579e+00	1.48713e+00	7.51136e-01
1050793539	9.59497e-01	793346	33489	752463	22887	17996	48117	4745	6017	91	33968	14149	8.37795e+01	7.31860e+01	8.23103e+01	2.91307e+01	40883	2.40074e+00	1.27178e+00	7.88599e-01
MC-32203_1050799041	9.61977e-01	795396	31439	752029	25202	18165	50983	4517	6032	183	36509	14474	6.67520e+01	5.62998e+01	8.20078e+01	2.92136e+01	43367	2.52238e+00	1.38739e+00	7.48840e-01
91790910	9.56125e-01	790558	36277	751579	21778	17201	46438	4254	5488	83	32688	13750	6.82258e+01	5.75567e+01	8.24317e+01	2.89199e+01	38979	2.37731e+00	1.26609e+00	7.75146e-01
1050792086	9.60649e-01	794298	32537	754348	23950	16000	45692	4457	5801	292	32648	13044	7.90127e+01	6.45562e+01	8.44645e+01	2.74709e+01	39950	2.50291e+00	1.49688e+00	7.68316e-01
1050797576a	9.50383e-01	785810	41025	746904	21734	17172	46123	4316	5639	132	32407	13716	7.78506e+01	6.31646e+01	8.48526e+01	2.72119e+01	38906	2.36272e+00	1.26567e+00	7.65384e-01
91803395	9.60408e-01	794099	32736	751088	25407	17604	50601	4356	5658	292	36130	14471	6.11800e+01	5.20589e+01	8.09949e+01	2.97596e+01	43011	2.49672e+00	1.44325e+00	7.69883e-01
91791619	9.47150e-01	783137	43698	735918	29121	18098	53535	5602	6180	471	35940	17595	1.05789e+02	8.40869e+01	8.53476e+01	2.76197e+01	47219	2.04263e+00	1.60907e+00	9.06472e-01
1050792784	9.64058e-01	797117	29718	754623	25368	17126	49711	4332	5577	121	35538	14173	4.42271e+01	4.16385e+01	7.32977e+01	3.23834e+01	42494	2.50744e+00	1.48126e+00	7.76762e-01
91790625	9.55870e-01	790347	36488	748553	24115	17679	49902	4283	5288	143	35023	14879	4.22940e+01	4.02689e+01	7.17470e+01	3.29587e+01	41794	2.35385e+00	1.36405e+00	8.09947e-01
AU-2503_A	9.40867e-01	777942	48893	741599	20116	16227	42868	4122	5580	159	30031	12837	1.09335e+02	7.88936e+01	8.84829e+01	2.45845e+01	36343	2.33941e+00	1.23966e+00	7.38710e-01
91806633	9.57409e-01	791619	35216	751622	22803	17194	47359	4229	5603	196	33532	13827	7.36525e+01	6.13270e+01	8.35901e+01	2.82151e+01	39997	2.42511e+00	1.32622e+00	7.54774e-01
91790551	9.56367e-01	790758	36077	750526	22986	17246	47625	4300	5553	87	33685	13940	6.13630e+01	5.27288e+01	8.03148e+01	3.02561e+01	40232	2.41643e+00	1.33283e+00	7.74356e-01
91801988	9.40069e-01	777282	49553	736659	23292	17331	47245	4905	5804	138	32379	14866	9.90051e+01	7.95332e+01	8.44493e+01	2.84801e+01	40623	2.17806e+00	1.34395e+00	8.45107e-01
1050797366a	9.58277e-01	792337	34498	751949	22784	17604	48327	4209	5456	225	33935	14392	4.99497e+01	4.64116e+01	7.52177e+01	3.22769e+01	40388	2.35791e+00	1.29425e+00	7.71444e-01
1050792423	9.44745e-01	781148	45687	742751	23150	15247	43045	4484	6115	511	30731	12314	1.00815e+02	7.98364e+01	8.74520e+01	2.48182e+01	38397	2.49561e+00	1.51833e+00	7.33279e-01
91790764a	9.57434e-01	791640	35195	750827	23841	16972	47970	4277	5538	188	34053	13917	6.58073e+01	5.57744e+01	8.22638e+01	2.90070e+01	40813	2.44686e+00	1.40473e+00	7.72300e-01
91791463	9.62050e-01	795457	31378	754014	20207	21236	51630	4851	6198	36	36641	14989	8.75374e+01	7.28657e+01	8.40146e+01	2.78226e+01	41443	2.44453e+00	9.51545e-01	7.82672e-01
91807666	9.56034e-01	790482	36353	751288	21883	17311	46682	4223	5600	141	32870	13812	7.12045e+01	5.97517e+01	8.28647e+01	2.87560e+01	39194	2.37981e+00	1.26411e+00	7.54107e-01
MC-34302_1050792419	9.47098e-01	783094	43741	741011	23181	18902	50609	4498	5878	47	36177	14432	7.28405e+01	7.03159e+01	7.78155e+01	3.25762e+01	42083	2.50672e+00	1.22638e+00	7.65226e-01
91790611a	9.51721e-01	786916	39919	747757	21743	17416	46952	4261	5362	161	32948	14004	6.26108e+01	5.50700e+01	8.05374e+01	3.00162e+01	39159	2.35276e+00	1.24845e+00	7.94666e-01
AU-3302_1	9.57824e-01	791962	34873	751028	22902	18032	50208	3974	4784	79	35715	14493	1.08452e+02	8.73629e+01	8.51850e+01	2.78888e+01	40934	2.46429e+00	1.27008e+00	8.30686e-01
1050797361a	9.54957e-01	789592	37243	749016	23670	16906	47805	4147	5530	128	33698	14107	6.51171e+01	5.55554e+01	8.11729e+01	2.99272e+01	40576	2.38874e+00	1.40009e+00	7.49910e-01
1050793117	9.67201e-01	799716	27119	757944	24845	16927	48311	4418	5970	171	34573	13738	8.06541e+01	6.41982e+01	8.59282e+01	2.61288e+01	41772	2.51660e+00	1.46777e+00	7.40034e-01
1065763490	9.63447e-01	796612	30223	755044	24395	17173	48326	4424	5991	281	34599	13727	7.60581e+01	6.26145e+01	8.42858e+01	2.74602e+01	41568	2.52051e+00	1.42054e+00	7.38441e-01
91790831	9.59678e-01	793495	33340	752742	20776	19977	50894	4222	5614	42	36141	14753	5.32436e+01	4.82685e+01	7.66793e+01	3.18596e+01	40753	2.44974e+00	1.04000e+00	7.52048e-01
AU-13701_1	9.46716e-01	782778	44057	743760	21367	17651	47113	4207	5349	73	32900	14213	4.72152e+01	4.47865e+01	7.35449e+01	3.29020e+01	39018	2.31478e+00	1.21053e+00	7.86502e-01
91803554	9.58313e-01	792367	34468	752004	22899	17464	47125	4622	6080	100	33326	13799	8.68216e+01	7.44362e+01	8.29459e+01	2.87113e+01	40363	2.41510e+00	1.31121e+00	7.60197e-01
91792233	9.45706e-01	781943	44892	738004	26500	17439	50864	5036	5478	211	34689	16175	8.43167e+01	6.89345e+01	8.31970e+01	2.94424e+01	43939	2.14461e+00	1.51958e+00	9.19314e-01
AU-1603_1	9.50116e-01	785589	41246	746512	17359	21718	51911	4124	4760	70	36769	15142	1.05196e+02	8.75583e+01	8.33652e+01	2.94931e+01	39077	2.42828e+00	7.99291e-01	8.66387e-01
91803689	9.45018e-01	781374	45461	739493	24012	17869	49012	4849	5889	341	34224	14788	9.19269e+01	7.47404e+01	8.39345e+01	2.87220e+01	41881	2.31431e+00	1.34378e+00	8.23400e-01
91801948	9.54415e-01	789144	37691	744999	25838	18307	51697	5000	5755	272	35424	16273	1.02902e+02	7.64187e+01	8.69804e+01	2.62517e+01	44145	2.17686e+00	1.41137e+00	8.68810e-01
91791634	9.59978e-01	793743	33092	749568	25271	18904	53011	4463	5605	554	37740	15271	6.18486e+01	5.30635e+01	8.09368e+01	2.98131e+01	44175	2.47135e+00	1.33681e+00	7.96253e-01
1050802191a	9.52998e-01	787972	38863	747815	22491	17666	47769	4324	5730	321	33733	14036	8.17480e+01	6.50807e+01	8.57236e+01	2.65181e+01	40157	2.40332e+00	1.27312e+00	7.54625e-01
1050792769	9.68724e-01	800975	25860	758036	25347	17592	50105	4543	5883	295	35815	14290	5.94410e+01	5.13535e+01	8.05910e+01	2.94875e+01	42939	2.50630e+00	1.44083e+00	7.72225e-01
1050793135	9.63092e-01	796318	30517	755215	24478	16625	47833	4192	5703	79	34175	13658	4.63628e+01	4.36495e+01	7.42099e+01	3.21963e+01	41103	2.50220e+00	1.47236e+00	7.35052e-01
1050795608	9.60030e-01	793786	33049	752783	23078	17925	47979	4828	6121	56	33909	14070	8.31882e+01	7.11837e+01	8.28889e+01	2.86418e+01	41003	2.41002e+00	1.28748e+00	7.88760e-01
AU-8601_2	9.36733e-01	774524	52311	737831	18803	17890	44832	4260	5491	72	31146	13686	4.77032e+01	4.51508e+01	7.33282e+01	3.30833e+01	36693	2.27576e+00	1.05103e+00	7.75815e-01
1050790886	9.63849e-01	796944	29891	754901	25672	16371	48435	4290	5689	106	34513	13922	4.48314e+01	4.25856e+01	7.32226e+01	3.24047e+01	42043	2.47903e+00	1.56814e+00	7.54087e-01
AU-18001_1	9.48257e-01	784052	42783	745906	19992	18154	46443	4283	5574	206	32372	14071	5.06491e+01	4.67589e+01	7.56586e+01	3.20133e+01	38146	2.30062e+00	1.10124e+00	7.68389e-01
1050797388a	9.59395e-01	793261	33574	751904	23995	17362	49083	4280	5356	141	34823	14260	5.09810e+01	4.71688e+01	7.57641e+01	3.21000e+01	41357	2.44201e+00	1.38204e+00	7.99104e-01
1050802185a	9.52420e-01	787494	39341	747750	22810	16934	47051	4279	5348	171	33369	13682	3.81639e+01	3.64741e+01	6.96015e+01	3.30861e+01	39744	2.43890e+00	1.34699e+00	8.00112e-01
91790524a	9.62897e-01	796157	30678	753641	25313	17203	50140	4098	5481	206	35704	14436	5.03173e+01	4.61432e+01	7.60142e+01	3.19129e+01	42516	2.47326e+00	1.47143e+00	7.47674e-01
91790532	9.62144e-01	795534	31301	752634	25422	17478	50663	4247	5468	103	35811	14852	4.99647e+01	4.51037e+01	7.61869e+01	3.18602e+01	42900	2.41119e+00	1.45451e+00	7.76701e-01
91790563a	9.53719e-01	788568	38267	749086	21935	17547	47428	4207	5394	189	33183	14245	4.69260e+01	4.39083e+01	7.38453e+01	3.26860e+01	39482	2.32945e+00	1.25007e+00	7.79941e-01
01HI2033A	9.54391e-01	789124	37711	749224	22622	17278	48616	3890	4672	341	34931	13685	1.25166e+02	9.27864e+01	8.69604e+01	2.68102e+01	39900	2.55250e+00	1.30930e+00	8.32620e-01
AU-1210_1	9.38306e-01	775824	51011	738755	18775	18294	46813	3816	4734	130	32958	13855	1.04775e+02	8.78174e+01	8.32516e+01	2.95594e+01	37069	2.37878e+00	1.02629e+00	8.06084e-01
1050791613	9.66999e-01	799549	27286	759521	21882	18146	48092	4339	5743	91	34367	13725	5.66626e+01	5.08720e+01	7.86676e+01	3.04914e+01	40028	2.50397e+00	1.20589e+00	7.55528e-01
91791968	9.64294e-01	797312	29523	755790	23133	18389	49939	4368	5604	207	35813	14126	7.15170e+01	5.74003e+01	8.43519e+01	2.74381e+01	41522	2.53525e+00	1.25798e+00	7.79443e-01
MC-34203_1050791447	9.62052e-01	795458	31377	753343	23442	18673	50346	4543	5899	86	35794	14552	5.52402e+01	4.98448e+01	7.75130e+01	3.10076e+01	42115	2.45973e+00	1.25540e+00	7.70131e-01
91791636	9.47526e-01	783448	43387	736834	28707	17907	53872	5014	5635	542	36646	17226	7.12383e+01	6.15003e+01	8.07472e+01	3.08436e+01	46614	2.12737e+00	1.60312e+00	8.89796e-01
AU-7501_1	9.50529e-01	785931	40904	747692	20219	18020	46463	4261	5535	72	32520	13943	5.15413e+01	4.71155e+01	7.64556e+01	3.17130e+01	38239	2.33235e+00	1.12203e+00	7.69828e-01
91808224a	9.60879e-01	794488	32347	752187	24499	17802	50188	4350	5565	168	35752	14436	6.80962e+01	5.68994e+01	8.31322e+01	2.82847e+01	42301	2.47659e+00	1.37619e+00	7.81671e-01
91790567a	9.58636e-01	792634	34201	749754	24395	18485	51542	4333	5490	107	36414	15128	3.98497e+01	3.71482e+01	7.12565e+01	3.28842e+01	42880	2.40706e+00	1.31972e+00	7.89253e-01
91791568	9.46610e-01	782690	44145	740440	23600	18650	50285	4803	5812	193	34708	15577	9.96340e+01	7.92177e+01	8.49294e+01	2.80379e+01	42250	2.22816e+00	1.26542e+00	8.26394e-01
91790663a	9.56560e-01	790917	35918	750233	23315	17369	48423	4218	5412	202	34196	14227	5.84151e+01	5.15464e+01	7.94627e+01	3.04752e+01	40684	2.40360e+00	1.34233e+00	7.79379e-01
AU-3202_1	9.54287e-01	789038	37797	745608	24362	19068	51913	4868	5717	56	36083	15830	1.14538e+02	8.18807e+01	8.76335e+01	2.58355e+01	43430	2.27941e+00	1.27764e+00	8.51496e-01
91803007	9.48669e-01	784393	42442	741554	25286	17553	49774	4792	5826	371	34589	15185	1.14825e+02	8.51280e+01	8.73615e+01	2.58621e+01	42839	2.27784e+00	1.44055e+00	8.22520e-01
1050791392	9.65070e-01	797954	28881	755335	25958	16661	49149	4356	5775	90	35023	14126	4.81815e+01	4.48634e+01	7.50542e+01	3.19293e+01	42619	2.47933e+00	1.55801e+00	7.54286e-01
91790903a	9.57472e-01	791671	35164	751379	23247	17045	47624	4257	5456	187	33703	13921	6.29584e+01	5.52147e+01	8.08321e+01	2.97340e+01	40292	2.42102e+00	1.36386e+00	7.80242e-01
91803018	9.64483e-01	797468	29367	755363	24475	17630	49290	4493	5952	81	35155	14135	5.41930e+01	4.73148e+01	7.85903e+01	3.04620e+01	42105	2.48709e+00	1.38826e+00	7.54872e-01
AU-4701_1	9.47906e-01	783762	43073	744186	21007	18569	49307	4035	4803	163	34859	14448	1.05406e+02	8.67489e+01	8.40136e+01	2.89478e+01	39576	2.41272e+00	1.13129e+00	8.40100e-01
90126770	9.52258e-01	787360	39475	745927	25734	15699	47069	4399	5664	91	33604	13465	5.31247e+01	5.23627e+01	7.45256e+01	3.28890e+01	41433	2.49566e+00	1.63921e+00	7.76660e-01
90126822	9.63952e-01	797029	29806	755964	23582	17483	48579	4278	5691	88	34704	13875	4.88088e+01	4.52112e+01	7.55248e+01	3.18681e+01	41065	2.50119e+00	1.34885e+00	7.51713e-01
91790518a	9.57585e-01	791765	35070	749815	24457	17493	49568	4357	5518	165	34937	14631	5.74348e+01	5.10635e+01	7.90205e+01	3.07353e+01	41950	2.38788e+00	1.39810e+00	7.89598e-01
1050792722	9.65852e-01	798600	28235	755127	25522	17951	51058	4559	5807	262	36359	14699	4.69526e+01	4.28037e+01	7.53847e+01	3.16916e+01	43473	2.47357e+00	1.42176e+00	7.85087e-01
AU-22801_1	9.60291e-01	794002	32833	753268	23373	17361	48256	4281	5558	115	34340	13916	1.03269e+02	7.33747e+01	8.93812e+01	2.33688e+01	40734	2.46766e+00	1.34629e+00	7.70241e-01
91791122	9.57458e-01	791660	35175	750527	23751	17382	48650	4306	5559	75	34323	14327	6.52832e+01	5.53753e+01	8.15813e+01	2.95098e+01	41133	2.39569e+00	1.36641e+00	7.74600e-01
91806597	9.55055e-01	789673	37162	745643	26584	17446	51505	4375	5596	275	36419	15086	4.16185e+01	3.83086e+01	7.23710e+01	3.28001e+01	44030	2.41409e+00	1.52379e+00	7.81808e-01
1050797447a	9.41923e-01	778815	48020	742422	18995	17398	43959	4286	5546	63	30698	13261	8.10830e+01	6.71527e+01	8.40350e+01	2.80827e+01	36393	2.31491e+00	1.09179e+00	7.72809e-01
91804542	9.67361e-01	799848	26987	757458	25173	17217	49252	4419	5936	106	35190	14062	6.80448e+01	5.65739e+01	8.32252e+01	2.79541e+01	42390	2.50249e+00	1.46210e+00	7.44441e-01
91790924	9.67044e-01	799586	27249	757792	24902	16892	48669	4272	5745	87	34817	13852	5.06674e+01	4.71588e+01	7.61365e+01	3.15042e+01	41794	2.51350e+00	1.47419e+00	7.43603e-01
91790865a	9.53713e-01	788563	38272	749093	22252	17218	47155	4142	5391	159	33285	13870	6.21731e+01	5.36324e+01	8.01328e+01	3.04348e+01	39470	2.39978e+00	1.29237e+00	7.68318e-01
91807404	9.43345e-01	779991	46844	729126	32086	18779	58119	5307	6218	2318	40689	17430	8.15054e+01	7.04596e+01	8.19303e+01	3.00317e+01	50865	2.33442e+00	1.70861e+00	8.53490e-01
91789494a	9.61481e-01	794986	31849	753716	23383	17887	49328	4190	5639	83	35144	14184	1.07206e+02	7.60217e+01	8.96388e+01	2.31124e+01	41270	2.47772e+00	1.30726e+00	7.43040e-01
91790580	9.59434e-01	793294	33541	751658	23829	17807	49884	4116	5443	99	35220	14664	5.06226e+01	4.63596e+01	7.58067e+01	3.20774e+01	41636	2.40180e+00	1.33818e+00	7.56201e-01
91802993	9.48106e-01	783927	42908	738755	27005	18167	52696	5008	5635	409	35939	16757	7.75756e+01	6.45464e+01	8.20625e+01	3.01980e+01	45172	2.14472e+00	1.48649e+00	8.88731e-01
AU-13902_1	9.50070e-01	785551	41284	744128	23317	18106	49575	4443	5511	51	35166	14409	1.60942e+02	9.92280e+01	9.19476e+01	2.09190e+01	41423	2.44056e+00	1.28781e+00	8.06206e-01
1050797580a	9.56812e-01	791126	35709	751805	21194	18127	47600	4228	5620	87	33971	13629	1.08849e+02	7.57657e+01	8.98212e+01	2.30555e+01	39321	2.49255e+00	1.16920e+00	7.52313e-01
91792240	9.50407e-01	785830	41005	739436	29097	17297	53180	5085	5426	264	36392	16788	7.52241e+01	6.29669e+01	8.21708e+01	2.99702e+01	46394	2.16774e+00	1.68220e+00	9.37154e-01
AU-17401_1	9.57382e-01	791597	35238	750324	24083	17190	48838	4213	5412	113	34661	14177	4.85768e+01	4.44318e+01	7.57892e+01	3.18225e+01	41273	2.44488e+00	1.40099e+00	7.78455e-01
AU-21801_1	9.52132e-01	787256	39579	747363	21695	18198	49459	3980	4652	58	35045	14414	1.12913e+02	9.24330e+01	8.46333e+01	2.84804e+01	39893	2.43132e+00	1.19216e+00	8.55546e-01
91802986	9.44601e-01	781029	45806	739097	24114	17818	49230	4782	5738	254	34057	15173	9.72706e+01	7.79988e+01	8.45391e+01	2.83421e+01	41932	2.24458e+00	1.35335e+00	8.33391e-01
04HI3448A	9.48390e-01	784162	42673	744184	22934	17044	48442	3835	4745	301	34669	13773	1.09566e+02	8.75001e+01	8.47315e+01	2.84967e+01	39978	2.51717e+00	1.34558e+00	8.08219e-01
1050797577a	9.49147e-01	784788	42047	746528	21256	17004	45462	4224	5578	97	32065	13397	8.12352e+01	6.63621e+01	8.45065e+01	2.76606e+01	38260	2.39345e+00	1.25006e+00	7.57261e-01
AU-17001_2	9.49587e-01	785152	41683	741849	24527	18776	51884	4539	5656	154	36385	15499	4.81274e+01	4.47000e+01	7.49967e+01	3.21687e+01	43303	2.34757e+00	1.30630e+00	8.02511e-01
1050791725	9.68538e-01	800821	26014	757751	26008	17062	49639	4440	6053	76	35508	14131	6.17698e+01	5.18733e+01	8.17337e+01	2.90572e+01	43070	2.51277e+00	1.52432e+00	7.33521e-01
AU-14001_2	9.32049e-01	770651	56184	735511	18193	16947	42350	4191	5546	59	29223	13127	5.55169e+01	5.17580e+01	7.62513e+01	3.22433e+01	35140	2.22618e+00	1.07352e+00	7.55680e-01
1050797559a	9.58894e-01	792847	33988	752057	23337	17453	48499	4211	5533	165	34578	13921	1.08978e+02	7.68039e+01	8.99419e+01	2.27305e+01	40790	2.48387e+00	1.33713e+00	7.61070e-01
91792007	9.37208e-01	774916	51919	731160	26215	17541	51131	4668	5498	369	35405	15726	5.25081e+01	4.93548e+01	7.45015e+01	3.34292e+01	43756	2.25137e+00	1.49450e+00	8.49036e-01
91792266	9.61341e-01	794870	31965	751447	26545	16878	50380	4301	5620	298	35948	14432	6.88372e+01	5.71110e+01	8.34853e+01	2.83179e+01	43423	2.49085e+00	1.57276e+00	7.65302e-01
91790999a	9.62595e-01	795907	30928	752981	25108	17818	50995	4199	5550	133	36047	14948	5.39137e+01	4.74122e+01	7.82055e+01	3.10510e+01	42926	2.41149e+00	1.40914e+00	7.56577e-01
