Sample	callRate	nCalled	nNotCalled	nHomRef	nHet	nHomVar	nSNP	nInsertion	nDeletion	nSingleton	nTransition	nTransversion	dpMean	dpStDev	gqMean	gqStDev	nNonRef	rTiTv	rHetHomVar	rInsertionDeletion
MIST024	9.86084e-01	938753	13248	877490	39006	22257	72691	5110	5629	363	51234	21457	5.24543e+01	4.81514e+01	8.31438e+01	2.73629e+01	61263	2.38775e+00	1.75253e+00	9.07799e-01
MINN010	9.86648e-01	939290	12711	877194	41316	20780	71968	5153	5689	447	50881	21087	5.82483e+01	5.60695e+01	8.54013e+01	2.60225e+01	62096	2.41291e+00	1.98826e+00	9.05783e-01
MTOR031_3	9.86899e-01	939529	12472	876963	41755	20811	72591	5124	5554	607	51175	21416	5.39604e+01	5.10287e+01	8.66258e+01	2.47931e+01	62566	2.38957e+00	2.00639e+00	9.22578e-01
MCOP079	9.58990e-01	912959	39042	858815	34009	20135	67831	3049	3337	324	48453	19378	3.20417e+01	2.40300e+01	7.02497e+01	3.30961e+01	54144	2.50041e+00	1.68905e+00	9.13695e-01
MCOP039	9.66748e-01	920345	31656	864619	35424	20302	68806	3323	3831	383	49164	19642	3.64190e+01	2.86442e+01	7.54061e+01	3.13075e+01	55726	2.50300e+00	1.74485e+00	8.67398e-01
MPOR004	9.82290e-01	935141	16860	873986	40060	21095	71789	5030	5356	500	51060	20729	6.07381e+01	5.60363e+01	8.67557e+01	2.53986e+01	61155	2.46322e+00	1.89903e+00	9.39134e-01
MGLA012	9.88318e-01	940880	11121	878413	42216	20251	71682	5284	5685	382	50471	21211	5.48635e+01	4.73313e+01	8.85607e+01	2.32022e+01	62467	2.37947e+00	2.08464e+00	9.29464e-01
MBEL080	9.64896e-01	918582	33419	862000	36392	20190	69483	3366	3868	201	49367	20116	3.68387e+01	3.19468e+01	7.66700e+01	3.13721e+01	56582	2.45412e+00	1.80248e+00	8.70217e-01
MTEH018	9.63917e-01	917650	34351	860652	36735	20263	70070	3340	3774	783	49904	20166	3.33955e+01	2.50967e+01	7.27051e+01	3.20452e+01	56998	2.47466e+00	1.81291e+00	8.85003e-01
MPAM001	9.82028e-01	934892	17109	873566	40739	20587	71083	5168	5575	312	50343	20740	5.71609e+01	5.52976e+01	8.58261e+01	2.58060e+01	61326	2.42734e+00	1.97887e+00	9.26996e-01
MBEL074	9.64866e-01	918553	33448	862566	36295	19692	68453	3340	3813	380	48673	19780	3.33234e+01	2.34420e+01	7.41654e+01	3.20359e+01	55987	2.46072e+00	1.84313e+00	8.75951e-01
MESP044	9.75205e-01	928396	23605	869430	37940	21026	70606	4492	4820	471	50114	20492	3.61101e+01	2.82504e+01	7.50659e+01	3.11596e+01	58966	2.44554e+00	1.80443e+00	9.31950e-01
MCOP084	9.81326e-01	934223	17778	873307	40228	20688	71641	4656	5231	320	50614	21027	5.55281e+01	5.48608e+01	8.63713e+01	2.58402e+01	60916	2.40710e+00	1.94451e+00	8.90078e-01
MCOP047	9.67826e-01	921371	30630	865017	35676	20678	69422	3536	4005	333	49285	20137	3.86054e+01	2.84517e+01	7.83276e+01	3.00713e+01	56354	2.44748e+00	1.72531e+00	8.82896e-01
MPAU033	9.88533e-01	941084	10917	864011	53462	23611	88156	6130	6308	4578	62328	25828	9.08602e+01	8.49517e+01	9.17875e+01	2.09311e+01	77073	2.41319e+00	2.26428e+00	9.71782e-01
MGHE025	9.87349e-01	939957	12044	877939	41167	20851	72127	4988	5665	227	51032	21095	6.72567e+01	6.42024e+01	8.82223e+01	2.39793e+01	62018	2.41915e+00	1.97434e+00	8.80494e-01
MBRU008	9.66737e-01	920335	31666	864550	35996	19789	68454	3344	3722	451	48820	19634	3.59734e+01	2.82578e+01	7.43607e+01	3.18614e+01	55785	2.48650e+00	1.81899e+00	8.98442e-01
MSAN035	9.87110e-01	939730	12271	877265	41315	21150	72586	5227	5708	382	51140	21446	5.50476e+01	4.92507e+01	8.50641e+01	2.61122e+01	62465	2.38459e+00	1.95343e+00	9.15732e-01
MSAN029	9.73184e-01	926472	25529	868339	37989	20144	69265	4244	4709	344	49347	19918	3.54962e+01	2.75405e+01	7.50024e+01	3.13812e+01	58133	2.47751e+00	1.88587e+00	9.01253e-01
MBEL029	9.60267e-01	914175	37826	859252	34894	20029	68110	3168	3611	195	48539	19571	3.45347e+01	2.66931e+01	7.46031e+01	3.23828e+01	54923	2.48015e+00	1.74217e+00	8.77319e-01
MAAC011	9.76473e-01	929603	22398	871438	37853	20312	69092	4485	4835	330	49155	19937	3.91380e+01	3.20673e+01	7.81927e+01	3.00159e+01	58165	2.46552e+00	1.86358e+00	9.27611e-01
MUCH018	9.88137e-01	940707	11294	879026	40895	20786	71625	5135	5638	438	50520	21105	4.96553e+01	4.39152e+01	8.58203e+01	2.51816e+01	61681	2.39375e+00	1.96743e+00	9.10784e-01
MBIL011_3	9.87621e-01	940216	11785	877699	41839	20678	72546	4995	5576	556	51251	21295	6.62598e+01	6.30243e+01	8.56109e+01	2.61198e+01	62517	2.40672e+00	2.02336e+00	8.95803e-01
MZAG001	9.62547e-01	916346	35655	860966	35156	20224	68698	3307	3533	387	48937	19761	3.70603e+01	3.02318e+01	7.50394e+01	3.20657e+01	55380	2.47644e+00	1.73833e+00	9.36032e-01
MGIE003	9.83300e-01	936103	15898	875576	40227	20300	70403	4777	5583	377	49868	20535	6.91205e+01	6.81118e+01	9.05726e+01	2.20311e+01	60527	2.42844e+00	1.98163e+00	8.55633e-01
MGHE028	9.83860e-01	936636	15365	874722	40977	20937	72104	5080	5586	446	51106	20998	7.06269e+01	6.66056e+01	8.91302e+01	2.36248e+01	61914	2.43385e+00	1.95716e+00	9.09416e-01
MESS009	9.85290e-01	937997	14004	876512	40843	20642	71407	5161	5474	391	50613	20794	6.41516e+01	5.60105e+01	8.85270e+01	2.39251e+01	61485	2.43402e+00	1.97864e+00	9.42821e-01
MCOP103	9.63946e-01	917678	34323	862037	35537	20104	68741	3314	3634	337	48812	19929	3.63951e+01	2.96215e+01	7.48074e+01	3.20293e+01	55641	2.44929e+00	1.76766e+00	9.11943e-01
MCAI024	9.79609e-01	932589	19412	869621	42360	20608	73408	4877	5208	172	52355	21053	4.76655e+01	4.31896e+01	8.15106e+01	2.84358e+01	62968	2.48682e+00	2.05551e+00	9.36444e-01
MGAL008	9.83966e-01	936737	15264	875884	40558	20295	70637	5088	5344	319	50047	20590	7.18667e+01	6.70636e+01	8.92983e+01	2.35478e+01	60853	2.43065e+00	1.99842e+00	9.52096e-01
MBEL091	9.67673e-01	921226	30775	864913	35640	20673	68569	4063	4291	357	48744	19825	3.15833e+01	2.37451e+01	7.02894e+01	3.27947e+01	56313	2.45871e+00	1.72399e+00	9.46866e-01
MCOP057	9.55560e-01	909694	42307	856064	33640	19990	67355	2958	3252	333	48052	19303	3.54697e+01	2.90430e+01	7.35726e+01	3.29504e+01	53630	2.48935e+00	1.68284e+00	9.09594e-01
MPAU039	9.87908e-01	940489	11512	876030	43788	20671	73954	5408	5680	617	52064	21890	6.07431e+01	5.63726e+01	8.68966e+01	2.48082e+01	64459	2.37844e+00	2.11833e+00	9.52113e-01
MWAR115	9.87241e-01	939854	12147	877338	42352	20164	71745	5264	5579	387	50662	21083	5.37255e+01	4.84552e+01	8.42241e+01	2.66332e+01	62516	2.40298e+00	2.10038e+00	9.43538e-01
MSAN024	9.73379e-01	926658	25343	868657	37061	20940	69587	4483	4814	458	49460	20127	3.40903e+01	2.47502e+01	7.38377e+01	3.13924e+01	58001	2.45740e+00	1.76987e+00	9.31242e-01
MBEL126	9.76233e-01	929375	22626	870723	38020	20632	69665	4558	5009	386	49471	20194	3.52593e+01	2.59288e+01	7.55311e+01	3.05469e+01	58652	2.44979e+00	1.84277e+00	9.09962e-01
MBEL102	9.72099e-01	925439	26562	866894	37906	20639	70154	4313	4654	321	49809	20345	3.87381e+01	3.24631e+01	7.77123e+01	3.05063e+01	58545	2.44822e+00	1.83662e+00	9.26730e-01
MANT013	9.84332e-01	937085	14916	874930	41404	20751	72151	5189	5488	375	50916	21235	6.01491e+01	5.80846e+01	8.67878e+01	2.51765e+01	62155	2.39774e+00	1.99528e+00	9.45517e-01
MBEL063	9.73171e-01	926460	25541	868653	36302	21505	69864	4463	4917	313	49564	20300	3.85755e+01	3.16394e+01	7.79600e+01	3.00894e+01	57807	2.44158e+00	1.68807e+00	9.07667e-01
MTEH047	9.86861e-01	939493	12508	877791	39648	22054	72965	5086	5637	711	51566	21399	5.88969e+01	5.17405e+01	8.73684e+01	2.45223e+01	61702	2.40974e+00	1.79777e+00	9.02253e-01
MVAL009	9.86653e-01	939295	12706	876700	41933	20662	72635	4958	5574	429	51534	21101	5.99102e+01	5.39950e+01	8.70421e+01	2.47913e+01	62595	2.44225e+00	2.02947e+00	8.89487e-01
MWAR053	9.87995e-01	940572	11429	878042	41715	20815	72662	5000	5588	386	51342	21320	6.44073e+01	5.68911e+01	8.73477e+01	2.47625e+01	62530	2.40816e+00	2.00408e+00	8.94775e-01
MPAU007	9.60644e-01	914534	37467	858807	34771	20956	69784	3201	3635	446	49779	20005	3.24889e+01	2.52875e+01	7.10514e+01	3.27271e+01	55727	2.48833e+00	1.65924e+00	8.80605e-01
MCOP144	9.81522e-01	934410	17591	872809	41087	20514	71268	5239	5511	337	50378	20890	4.93847e+01	4.61456e+01	8.29753e+01	2.74454e+01	61601	2.41158e+00	2.00288e+00	9.50644e-01
MTEH044	9.86086e-01	938755	13246	877524	39433	21798	72410	5023	5523	759	51293	21117	5.07147e+01	4.15218e+01	8.47259e+01	2.61147e+01	61231	2.42899e+00	1.80902e+00	9.09469e-01
MWAR037	9.82734e-01	935564	16437	874106	40259	21199	71726	5119	5717	346	50522	21204	5.25090e+01	4.71937e+01	8.55197e+01	2.57683e+01	61458	2.38266e+00	1.89910e+00	8.95400e-01
MINN004	9.86102e-01	938770	13231	876737	41342	20691	71940	5234	5443	480	50667	21273	5.58037e+01	5.58291e+01	8.35398e+01	2.72515e+01	62033	2.38175e+00	1.99807e+00	9.61602e-01
MGLA005	9.87917e-01	940498	11503	877619	42284	20595	72390	5287	5717	415	51088	21302	5.35341e+01	4.54162e+01	8.80695e+01	2.34902e+01	62879	2.39827e+00	2.05312e+00	9.24786e-01
MCOP068	9.68203e-01	921730	30271	865756	35856	20118	68730	3454	3825	411	48978	19752	3.69580e+01	2.84186e+01	7.65836e+01	3.13050e+01	55974	2.47965e+00	1.78228e+00	9.03007e-01
MBEL041	9.63394e-01	917152	34849	861658	35391	20103	68573	3315	3642	122	48689	19884	3.61980e+01	2.89804e+01	7.60105e+01	3.20883e+01	55494	2.44865e+00	1.76048e+00	9.10214e-01
MBEL055_2	9.86395e-01	939049	12952	876120	42506	20423	72361	5233	5659	399	51163	21198	6.00483e+01	5.91619e+01	8.62291e+01	2.55293e+01	62929	2.41358e+00	2.08128e+00	9.24722e-01
MBRU019	9.81068e-01	933978	18023	870091	42565	21322	74280	5184	5663	991	52360	21920	4.71539e+01	4.08092e+01	8.24861e+01	2.75876e+01	63887	2.38869e+00	1.99629e+00	9.15416e-01
MPAM004	9.81819e-01	934693	17308	873386	41128	20179	70866	5039	5501	371	50148	20718	5.04889e+01	4.64960e+01	8.34693e+01	2.71506e+01	61307	2.42050e+00	2.03816e+00	9.16015e-01
MAAC050	9.80353e-01	933297	18704	873606	39073	20618	70668	4541	5023	408	50416	20252	4.43245e+01	3.93749e+01	7.92767e+01	2.97133e+01	59691	2.48943e+00	1.89509e+00	9.04041e-01
MCAI016	9.81457e-01	934348	17653	870342	41786	22220	75419	5159	5551	462	53435	21984	6.37082e+01	5.96574e+01	8.75417e+01	2.49020e+01	64006	2.43063e+00	1.88056e+00	9.29382e-01
MANT024	9.87846e-01	940430	11571	876933	42081	21416	73819	5170	5847	170	51993	21826	7.27796e+01	7.17657e+01	8.86983e+01	2.38953e+01	63497	2.38216e+00	1.96493e+00	8.84214e-01
MCOP122	9.81311e-01	934209	17792	871995	41512	20702	71834	5236	5741	317	50932	20902	7.03499e+01	6.67153e+01	8.95372e+01	2.31355e+01	62214	2.43670e+00	2.00522e+00	9.12036e-01
MBRU004	9.62668e-01	916461	35540	862558	32183	21720	68691	3274	3590	645	48986	19705	4.04855e+01	3.42250e+01	7.80815e+01	3.10726e+01	53903	2.48597e+00	1.48172e+00	9.11978e-01
MVAL027	9.86979e-01	939605	12396	877213	41858	20534	72045	5166	5640	438	50756	21289	5.54268e+01	5.26828e+01	8.72333e+01	2.43386e+01	62392	2.38414e+00	2.03847e+00	9.15957e-01
MCOP114	9.82075e-01	934936	17065	873689	40350	20897	71226	5126	5704	348	50305	20921	5.76362e+01	5.51058e+01	8.61324e+01	2.56125e+01	61247	2.40452e+00	1.93090e+00	8.98668e-01
MUCH005_2	9.83470e-01	936264	15737	875422	39491	21351	71595	5079	5458	407	50743	20852	6.10071e+01	5.71387e+01	8.71972e+01	2.49837e+01	60842	2.43348e+00	1.84961e+00	9.30561e-01
MCAI013	9.82853e-01	935677	16324	872379	42781	20517	73313	5017	5409	88	52107	21206	6.11903e+01	5.60125e+01	8.67101e+01	2.54765e+01	63298	2.45718e+00	2.08515e+00	9.27528e-01
MAAC055	9.71384e-01	924759	27242	867191	37208	20360	68991	4176	4697	394	49139	19852	3.38922e+01	2.55950e+01	7.31151e+01	3.18884e+01	57568	2.47527e+00	1.82750e+00	8.89078e-01
MWAR048	9.86993e-01	939618	12383	877743	40570	21305	72359	5097	5621	209	51178	21181	4.99963e+01	3.76058e+01	8.64342e+01	2.51436e+01	61875	2.41622e+00	1.90425e+00	9.06778e-01
MPAU037	9.88628e-01	941175	10826	877885	43243	20047	72333	5316	5601	452	51037	21296	5.89675e+01	5.30777e+01	8.69007e+01	2.48323e+01	63290	2.39655e+00	2.15708e+00	9.49116e-01
MFRE011	9.74714e-01	927929	24072	869731	37870	20328	69365	4351	4750	363	49184	20181	3.59156e+01	2.81217e+01	7.52591e+01	3.12358e+01	58198	2.43714e+00	1.86295e+00	9.16000e-01
MANT036	9.87803e-01	940389	11612	877385	42225	20779	72816	5316	5569	419	51301	21515	6.02142e+01	5.77172e+01	8.59150e+01	2.55463e+01	63004	2.38443e+00	2.03210e+00	9.54570e-01
MCOP125	9.80450e-01	933389	18612	871517	39299	22573	73625	5160	5576	985	52199	21426	4.39776e+01	3.89756e+01	8.00502e+01	2.88668e+01	61872	2.43625e+00	1.74097e+00	9.25395e-01
MAAC025	9.76741e-01	929858	22143	871575	37273	21010	69719	4489	5000	380	49457	20262	3.60150e+01	2.74787e+01	7.61392e+01	3.05428e+01	58283	2.44087e+00	1.77406e+00	8.97800e-01
MTEH029	9.88373e-01	940932	11069	877519	42764	20649	72999	5218	5764	785	51412	21587	5.80507e+01	5.34318e+01	8.83545e+01	2.35564e+01	63413	2.38162e+00	2.07100e+00	9.05274e-01
MIST010	9.86011e-01	938683	13318	876677	39675	22331	73368	5152	5732	637	51823	21545	6.21290e+01	5.96464e+01	8.59064e+01	2.58719e+01	62006	2.40534e+00	1.77668e+00	8.98814e-01
MKHA007	9.81301e-01	934200	17801	873796	39855	20549	70510	4794	5586	415	49843	20667	5.93619e+01	5.37541e+01	8.95933e+01	2.29055e+01	60404	2.41172e+00	1.93951e+00	8.58217e-01
MVAL037	9.87769e-01	940357	11644	878947	40440	20970	71404	5164	5723	446	50269	21135	4.71296e+01	3.91063e+01	8.47696e+01	2.57649e+01	61410	2.37847e+00	1.92847e+00	9.02324e-01
MBEL070	9.65476e-01	919134	32867	863361	34937	20836	69265	3392	3893	389	49249	20016	3.31734e+01	2.37311e+01	7.36624e+01	3.21398e+01	55773	2.46048e+00	1.67676e+00	8.71307e-01
MESP048	9.86722e-01	939360	12641	876839	41979	20542	72367	5084	5524	495	51224	21143	5.71450e+01	5.44631e+01	8.47657e+01	2.62284e+01	62521	2.42274e+00	2.04357e+00	9.20348e-01
MTUB003	9.86956e-01	939583	12418	876512	42049	21022	73223	5261	5509	451	51432	21791	5.48297e+01	5.33010e+01	8.38276e+01	2.70206e+01	63071	2.36024e+00	2.00024e+00	9.54983e-01
MTOR001	9.74398e-01	927628	24373	868735	38538	20355	69920	4399	4861	552	49755	20165	3.64834e+01	2.91959e+01	7.55516e+01	3.10163e+01	58893	2.46739e+00	1.89329e+00	9.04958e-01
MSAN021	9.74246e-01	927483	24518	868541	38522	20420	70073	4438	4802	234	49701	20372	3.89753e+01	3.03728e+01	7.86299e+01	2.98348e+01	58942	2.43967e+00	1.88648e+00	9.24198e-01
MWAR064	9.89397e-01	941907	10094	879901	39572	22434	73335	5230	5767	380	51773	21562	8.52969e+01	8.62757e+01	8.99261e+01	2.24408e+01	62006	2.40112e+00	1.76393e+00	9.06884e-01
MVAL016	9.86664e-01	939305	12696	877235	41285	20785	72305	4988	5488	444	51277	21028	5.22245e+01	4.60766e+01	8.42680e+01	2.66184e+01	62070	2.43851e+00	1.98629e+00	9.08892e-01
MCOP062	9.61866e-01	915697	36304	854637	38894	22166	75596	3573	3980	2222	53969	21627	3.60408e+01	2.78937e+01	7.43245e+01	3.19973e+01	61060	2.49545e+00	1.75467e+00	8.97739e-01
MAAC061	9.81165e-01	934070	17931	874585	38920	20565	70226	4704	5043	395	49812	20414	4.50369e+01	3.96734e+01	8.00051e+01	2.93549e+01	59485	2.44009e+00	1.89254e+00	9.32778e-01
MPAU023	9.64828e-01	918517	33484	861623	36404	20490	70302	3314	3710	694	50114	20188	3.32584e+01	2.48826e+01	7.19293e+01	3.21954e+01	56894	2.48237e+00	1.77667e+00	8.93261e-01
MAAC033	9.75676e-01	928845	23156	870682	37444	20719	69752	4267	4814	327	49508	20244	3.81060e+01	3.05955e+01	7.72121e+01	3.06697e+01	58163	2.44556e+00	1.80723e+00	8.86373e-01
MCOP081	9.61724e-01	915562	36439	860542	34716	20304	68631	3119	3507	317	48866	19765	3.49027e+01	2.74351e+01	7.42020e+01	3.25557e+01	55020	2.47235e+00	1.70981e+00	8.89364e-01
MSAN010	9.77015e-01	930119	21882	870639	39162	20318	70037	4646	5063	490	49705	20332	4.02654e+01	3.06448e+01	8.03556e+01	2.87308e+01	59480	2.44467e+00	1.92745e+00	9.17638e-01
MSAN058	9.85951e-01	938626	13375	876733	40716	21177	71987	5224	5757	286	50877	21110	5.45602e+01	4.75403e+01	8.55376e+01	2.58899e+01	61893	2.41009e+00	1.92265e+00	9.07417e-01
MCOP040	9.64615e-01	918314	33687	865860	30064	22390	67854	3240	3689	280	48357	19497	3.35554e+01	2.69095e+01	7.21255e+01	3.21838e+01	52454	2.48023e+00	1.34274e+00	8.78287e-01
MBRU032	9.87873e-01	940456	11545	874503	44472	21481	76088	5476	5802	986	53581	22507	6.29656e+01	5.95886e+01	8.66005e+01	2.51248e+01	65953	2.38064e+00	2.07029e+00	9.43812e-01
MUCH023	9.87209e-01	939824	12177	877485	41726	20613	72138	5088	5634	430	51206	20932	4.60232e+01	3.92659e+01	8.39013e+01	2.62584e+01	62339	2.44630e+00	2.02426e+00	9.03088e-01
MCOP073	9.67251e-01	920824	31177	864619	35514	20691	69530	3405	3893	386	49437	20093	3.76462e+01	2.99002e+01	7.59625e+01	3.13883e+01	56205	2.46041e+00	1.71640e+00	8.74647e-01
MAAC044	9.73693e-01	926957	25044	868152	38829	19976	69541	4349	4827	372	49390	20151	3.88537e+01	3.07915e+01	7.83919e+01	2.99694e+01	58805	2.45099e+00	1.94378e+00	9.00974e-01
MGIE009	9.72274e-01	925606	26395	867229	36917	21460	70649	4348	4757	630	50151	20498	4.15602e+01	3.68313e+01	7.91554e+01	3.01668e+01	58377	2.44663e+00	1.72027e+00	9.14021e-01
MCOP028	9.59244e-01	913201	38800	858181	34650	20370	68806	3124	3409	322	48977	19829	3.40497e+01	2.83752e+01	7.25293e+01	3.24788e+01	55020	2.46997e+00	1.70103e+00	9.16398e-01
MBEL052	9.68895e-01	922389	29612	865449	36598	20342	69571	3577	4073	41	49294	20277	4.61501e+01	4.05952e+01	8.37085e+01	2.85018e+01	56940	2.43103e+00	1.79913e+00	8.78222e-01
MCAI005	9.81551e-01	934438	17563	870950	42336	21152	74073	5113	5387	1108	52673	21400	5.85057e+01	5.31108e+01	8.59038e+01	2.60921e+01	63488	2.46136e+00	2.00151e+00	9.49137e-01
MWAR039_2	9.86893e-01	939523	12478	877465	40709	21349	72458	5314	5556	407	51108	21350	6.01880e+01	5.31952e+01	8.69622e+01	2.47855e+01	62058	2.39382e+00	1.90683e+00	9.56443e-01
MGLA001	9.87844e-01	940428	11573	875929	43247	21252	74646	5207	5793	1467	52522	22124	6.23800e+01	6.08430e+01	8.85500e+01	2.35695e+01	64499	2.37398e+00	2.03496e+00	8.98843e-01
MIST021	9.86522e-01	939170	12831	876451	41340	21379	73061	5248	5695	759	51558	21503	6.08115e+01	5.65239e+01	8.61414e+01	2.55795e+01	62719	2.39771e+00	1.93367e+00	9.21510e-01
MBEL018	9.59705e-01	913640	38361	858619	34605	20416	68667	3135	3584	345	48880	19787	3.22528e+01	2.31576e+01	7.25240e+01	3.26837e+01	55021	2.47031e+00	1.69499e+00	8.74721e-01
MCAI038	9.87548e-01	940147	11854	874494	43972	21681	75858	5443	5969	1358	53550	22308	5.53380e+01	4.78114e+01	8.79314e+01	2.37969e+01	65653	2.40048e+00	2.02814e+00	9.11878e-01
MIST002	9.88347e-01	940907	11094	877265	42765	20877	73407	5336	5685	749	51578	21829	6.36926e+01	6.39798e+01	8.66600e+01	2.50233e+01	63642	2.36282e+00	2.04843e+00	9.38610e-01
MTEH003	9.76707e-01	929826	22175	870640	38279	20907	70873	4272	4891	634	50095	20778	4.77132e+01	4.37069e+01	8.22593e+01	2.89516e+01	59186	2.41096e+00	1.83092e+00	8.73441e-01
MVAL005	9.67359e-01	920927	31074	864937	34973	21017	69537	3450	3932	408	49509	20028	3.37155e+01	2.44755e+01	7.31718e+01	3.18037e+01	55990	2.47199e+00	1.66403e+00	8.77416e-01
MANT002	9.78976e-01	931986	20015	872051	39028	20907	70688	4849	5205	216	50033	20655	4.85529e+01	4.18691e+01	8.32631e+01	2.75574e+01	59935	2.42232e+00	1.86674e+00	9.31604e-01
MTOR030_2	9.72779e-01	926087	25914	867050	38359	20678	70456	4301	4896	449	49852	20604	4.91480e+01	4.71531e+01	8.35062e+01	2.81727e+01	59037	2.41953e+00	1.85506e+00	8.78472e-01
MSAN048	9.87407e-01	940012	11989	877044	41580	21388	73239	5224	5804	276	51653	21586	6.03891e+01	5.66241e+01	8.60764e+01	2.55818e+01	62968	2.39289e+00	1.94408e+00	9.00069e-01
MANT017	9.82178e-01	935034	16967	874027	40447	20560	71083	5090	5335	209	50468	20615	6.67335e+01	6.30613e+01	8.83265e+01	2.42864e+01	61007	2.44812e+00	1.96727e+00	9.54077e-01
MTOR012	9.65552e-01	919206	32795	863076	35694	20436	69466	3385	3651	673	49460	20006	3.50550e+01	2.70194e+01	7.32602e+01	3.23442e+01	56130	2.47226e+00	1.74662e+00	9.27143e-01
MSAN013	9.74423e-01	927652	24349	869338	37681	20633	69657	4369	4865	221	49465	20192	3.57271e+01	2.70597e+01	7.51365e+01	3.12916e+01	58314	2.44973e+00	1.82625e+00	8.98047e-01
MNAN001	9.59541e-01	913484	38517	859567	33520	20397	67825	3043	3381	397	48310	19515	3.05911e+01	2.24468e+01	6.88969e+01	3.33370e+01	53917	2.47553e+00	1.64338e+00	9.00030e-01
MESP030	9.72814e-01	926120	25881	868369	37057	20694	69739	4139	4506	421	49691	20048	3.25708e+01	2.56838e+01	7.09727e+01	3.27688e+01	57751	2.47860e+00	1.79071e+00	9.18553e-01
MCOP141	9.81405e-01	934299	17702	873322	40266	20711	71117	5107	5379	355	50354	20763	5.27053e+01	5.09031e+01	8.42748e+01	2.68986e+01	60977	2.42518e+00	1.94418e+00	9.49433e-01
MCOP148	9.85330e-01	938035	13966	876427	41201	20407	71411	5077	5428	347	50470	20941	4.92665e+01	4.32169e+01	8.22607e+01	2.76989e+01	61608	2.41010e+00	2.01896e+00	9.35335e-01
MCOP132	9.82236e-01	935090	16911	873479	40909	20702	71563	5130	5524	312	50433	21130	5.35603e+01	4.98406e+01	8.48023e+01	2.64319e+01	61611	2.38680e+00	1.97609e+00	9.28675e-01
MCOP013	9.86166e-01	938831	13170	874144	43067	21620	75119	5385	5692	808	53084	22035	8.99463e+01	8.85277e+01	9.13999e+01	2.16102e+01	64687	2.40908e+00	1.99200e+00	9.46065e-01
MCOP070	9.62815e-01	916601	35400	862149	33951	20501	68150	3161	3577	341	48537	19613	3.37882e+01	2.62030e+01	7.20542e+01	3.26463e+01	54452	2.47474e+00	1.65607e+00	8.83701e-01
MBEL002	9.65957e-01	919592	32409	863587	35630	20375	69222	3394	3715	352	49254	19968	3.58746e+01	2.78900e+01	7.62150e+01	3.14680e+01	56005	2.46665e+00	1.74871e+00	9.13594e-01
MBRU015	9.82021e-01	934885	17116	873039	41165	20681	71833	5118	5458	365	50848	20985	5.39341e+01	5.13506e+01	8.46326e+01	2.65039e+01	61846	2.42306e+00	1.99047e+00	9.37706e-01
MBEL045	9.66428e-01	920040	31961	863959	35318	20763	69631	3381	3771	370	49456	20175	3.36332e+01	2.52600e+01	7.37404e+01	3.19646e+01	56081	2.45135e+00	1.70101e+00	8.96579e-01
MZAG004	9.63849e-01	917585	34416	861903	35338	20344	69058	3318	3598	395	49262	19796	3.52768e+01	2.87995e+01	7.30907e+01	3.24154e+01	55682	2.48848e+00	1.73702e+00	9.22179e-01
MWAR041	9.87771e-01	940359	11642	878028	41344	20987	72471	5016	5741	336	51155	21316	6.11831e+01	5.22853e+01	8.84870e+01	2.37276e+01	62331	2.39984e+00	1.96998e+00	8.73715e-01
MCAI012	9.82185e-01	935041	16960	871781	41613	21647	74241	5150	5443	1105	52647	21594	6.57361e+01	5.94741e+01	8.79674e+01	2.46082e+01	63260	2.43804e+00	1.92234e+00	9.46169e-01
MCOP052	9.62383e-01	916190	35811	860746	35338	20106	68719	3227	3532	364	49026	19693	3.51335e+01	2.90230e+01	7.36941e+01	3.20316e+01	55444	2.48951e+00	1.75758e+00	9.13647e-01
MANT025	9.86687e-01	939327	12674	876747	41832	20748	72343	5215	5651	428	51008	21335	5.32775e+01	4.63147e+01	8.54768e+01	2.55968e+01	62580	2.39081e+00	2.01619e+00	9.22846e-01
MZUR008	9.70163e-01	923596	28405	866290	36356	20950	69413	4111	4665	361	49374	20039	3.38082e+01	2.65011e+01	7.26307e+01	3.22684e+01	57306	2.46390e+00	1.73537e+00	8.81243e-01
MCOP151	9.88661e-01	941206	10795	878116	42230	20860	72713	5430	5719	413	51235	21478	6.57245e+01	6.30353e+01	8.71853e+01	2.47198e+01	63090	2.38546e+00	2.02445e+00	9.49467e-01
MBEL040	9.59688e-01	913624	38377	858329	34624	20671	69045	3233	3625	11	49160	19885	3.50180e+01	2.81995e+01	7.46680e+01	3.27702e+01	55295	2.47222e+00	1.67500e+00	8.91862e-01
MCOP110	9.82256e-01	935109	16892	873503	41136	20470	71262	5113	5602	367	50378	20884	5.63872e+01	5.48819e+01	8.55226e+01	2.59712e+01	61606	2.41228e+00	2.00957e+00	9.12710e-01
MPOR011	9.87560e-01	940158	11843	877520	41555	21083	72694	5235	5711	486	51288	21406	5.27506e+01	4.54210e+01	8.74334e+01	2.41755e+01	62638	2.39596e+00	1.97102e+00	9.16652e-01
MVAL026	9.87638e-01	940232	11769	877996	41631	20605	71983	5082	5693	474	50751	21232	5.55177e+01	5.14179e+01	8.68804e+01	2.48356e+01	62236	2.39031e+00	2.02043e+00	8.92675e-01
MESP010	9.65231e-01	918901	33100	862610	35985	20306	69532	3293	3694	455	49721	19811	4.19207e+01	3.63620e+01	7.94315e+01	3.03665e+01	56291	2.50977e+00	1.77214e+00	8.91446e-01
