Sample	callRate	nCalled	nNotCalled	nHomRef	nHet	nHomVar	nSNP	nInsertion	nDeletion	nSingleton	nTransition	nTransversion	dpMean	dpStDev	gqMean	gqStDev	nNonRef	rTiTv	rHetHomVar	rInsertionDeletion
285CI_MG_1	9.17605e-01	428262	38455	380103	30253	17906	59165	3009	3891	261	42550	16615	3.22082e+01	3.08608e+01	6.15115e+01	2.89238e+01	48159	2.56094e+00	1.68955e+00	7.73323e-01
113AX_JC_1	9.02643e-01	421279	45438	373456	30731	17092	58739	2777	3399	245	42284	16455	3.38012e+01	3.27728e+01	6.27616e+01	2.84847e+01	47823	2.56967e+00	1.79798e+00	8.17005e-01
272EI_AG_1	9.82898e-01	458735	7982	401780	36798	20157	68069	4214	4829	623	48541	19528	3.51607e+01	3.19970e+01	6.48206e+01	2.67420e+01	56955	2.48571e+00	1.82557e+00	8.72644e-01
7B_AK_1	8.98279e-01	419242	47475	370789	30619	17834	59891	2900	3496	158	42837	17054	3.90573e+01	3.73589e+01	6.71540e+01	2.89791e+01	48453	2.51184e+00	1.71689e+00	8.29519e-01
235DM_KH_1	8.97632e-01	418940	47777	372248	29483	17209	57712	2769	3420	247	41586	16126	3.55540e+01	3.57197e+01	6.36671e+01	2.85432e+01	46692	2.57882e+00	1.71323e+00	8.09649e-01
337FS_TM_1	9.87907e-01	461073	5644	400355	40321	20397	71274	4253	5588	735	50495	20779	6.15561e+01	5.92550e+01	7.79195e+01	2.42854e+01	60718	2.43010e+00	1.97681e+00	7.61095e-01
199CT_RM_1	8.92890e-01	416727	49990	369105	30361	17261	58429	2929	3525	639	42124	16305	3.32865e+01	3.18982e+01	6.26349e+01	2.83547e+01	47622	2.58350e+00	1.75894e+00	8.30922e-01
94AJ_SG_1	8.88684e-01	414764	51953	367861	30390	16513	57098	2792	3526	32	41242	15856	3.18598e+01	3.13969e+01	6.06964e+01	2.83203e+01	46903	2.60103e+00	1.84037e+00	7.91832e-01
72R_DS_1	8.94049e-01	417268	49449	370422	30025	16821	57439	2764	3464	228	41209	16230	3.29348e+01	3.16963e+01	6.21411e+01	2.82246e+01	46846	2.53906e+00	1.78497e+00	7.97921e-01
275EL_BI_1	9.84922e-01	459680	7037	402275	37271	20134	68365	4253	4921	758	48730	19635	3.91020e+01	3.66910e+01	6.75525e+01	2.63602e+01	57405	2.48179e+00	1.85115e+00	8.64255e-01
192CP_ZS_1	8.90801e-01	415752	50965	367961	30667	17124	58572	2824	3519	26	42251	16321	3.33036e+01	3.30205e+01	6.20485e+01	2.82737e+01	47791	2.58875e+00	1.79088e+00	8.02501e-01
67T_SR_1	8.94306e-01	417388	49329	370410	30052	16926	57743	2801	3360	125	41464	16279	3.38591e+01	3.23081e+01	6.29405e+01	2.80261e+01	46978	2.54709e+00	1.77549e+00	8.33631e-01
115AY_NY_1	8.93730e-01	417119	49598	370320	30083	16716	57227	2885	3403	500	41145	16082	3.36963e+01	3.26098e+01	6.29295e+01	2.82192e+01	46799	2.55845e+00	1.79965e+00	8.47781e-01
83AD_AM_1	8.97735e-01	418988	47729	370818	31278	16892	58552	2940	3570	46	42011	16541	3.62777e+01	3.44403e+01	6.54209e+01	2.82198e+01	48170	2.53981e+00	1.85165e+00	8.23529e-01
198CS_MG_1	8.95001e-01	417712	49005	371009	29793	16910	57538	2737	3338	437	41534	16004	3.39433e+01	3.29370e+01	6.27755e+01	2.80572e+01	46703	2.59523e+00	1.76186e+00	8.19952e-01
253DY_HA_DNA	9.07220e-01	423415	43302	372658	33219	17538	61055	3228	4012	1208	43666	17389	5.73205e+01	5.08221e+01	7.75166e+01	2.79506e+01	50757	2.51113e+00	1.89412e+00	8.04586e-01
205E_BD_1	8.81247e-01	411293	55424	362350	31818	17125	58574	3965	3529	2689	41852	16722	5.13673e+01	4.91518e+01	3.74616e+01	3.60529e+01	48943	2.50281e+00	1.85799e+00	1.12355e+00
51O_NaM_1	8.75558e-01	408638	58079	362877	28656	17105	57262	2570	3034	274	41250	16012	2.86724e+01	3.14829e+01	5.57005e+01	2.80726e+01	45761	2.57619e+00	1.67530e+00	8.47067e-01
120BD_MW_1	8.92331e-01	416466	50251	370771	29085	16610	56175	2731	3399	227	40704	15471	3.23128e+01	3.09957e+01	6.15123e+01	2.80058e+01	45695	2.63099e+00	1.75105e+00	8.03472e-01
127BG_SB_1	8.94606e-01	417528	49189	370017	30510	17001	58003	2868	3641	235	41786	16217	3.44109e+01	3.31989e+01	6.35643e+01	2.81889e+01	47511	2.57668e+00	1.79460e+00	7.87696e-01
118BB_WA_1	8.96053e-01	418203	48514	371338	29864	17001	57652	2797	3417	477	41605	16047	3.44291e+01	3.28588e+01	6.34192e+01	2.81567e+01	46865	2.59270e+00	1.75660e+00	8.18554e-01
99AO_SS_1	8.96003e-01	418180	48537	370900	29635	17645	58552	2874	3499	31	42239	16313	3.49481e+01	3.33788e+01	6.40478e+01	2.81786e+01	47280	2.58928e+00	1.67951e+00	8.21378e-01
106AR_PD_1	8.93676e-01	417094	49623	370310	30174	16610	57077	2850	3467	540	41084	15993	3.23876e+01	3.02449e+01	6.22507e+01	2.82875e+01	46784	2.56887e+00	1.81662e+00	8.22036e-01
346HB_JB_1	9.78865e-01	456853	9864	402001	35236	19616	66726	3526	4216	602	47584	19142	2.93309e+01	2.55658e+01	5.91199e+01	2.80241e+01	54852	2.48584e+00	1.79629e+00	8.36338e-01
85AD_SM_1	8.95579e-01	417982	48735	370570	29963	17449	58401	2942	3518	241	41851	16550	3.58838e+01	3.45868e+01	6.47593e+01	2.80906e+01	47412	2.52876e+00	1.71718e+00	8.36271e-01
227DJ_JP_1	8.94514e-01	417485	49232	370806	29780	16899	57260	2834	3484	25	41298	15962	3.36618e+01	3.37780e+01	6.24360e+01	2.85398e+01	46679	2.58727e+00	1.76223e+00	8.13433e-01
15E_DD_1	8.95973e-01	418166	48551	370064	30874	17228	59082	2819	3429	159	42120	16962	3.72915e+01	3.56379e+01	6.58393e+01	2.90667e+01	48102	2.48320e+00	1.79208e+00	8.22106e-01
236DM_AW_1	8.97308e-01	418789	47928	372024	29866	16899	57462	2807	3395	233	41312	16150	3.56968e+01	3.57249e+01	6.40761e+01	2.85673e+01	46765	2.55802e+00	1.76732e+00	8.26804e-01
103AP_PG_1	8.92040e-01	416330	50387	370049	29626	16655	56791	2752	3393	251	40938	15853	3.24470e+01	3.05474e+01	6.19655e+01	2.82476e+01	46281	2.58235e+00	1.77881e+00	8.11082e-01
131BH_MS_1	8.92331e-01	416466	50251	370029	29345	17092	57389	2734	3406	206	41373	16016	3.14356e+01	2.99588e+01	6.08896e+01	2.81537e+01	46437	2.58323e+00	1.71689e+00	8.02701e-01
32J_CH_1	8.98285e-01	419245	47472	371646	29729	17870	59158	2889	3422	149	42092	17066	3.98228e+01	3.84863e+01	6.73957e+01	2.89621e+01	47599	2.46642e+00	1.66363e+00	8.44243e-01
226DI_AB_1	9.04351e-01	422076	44641	365534	38806	17736	66731	3292	4255	1087	47837	18894	5.00137e+01	4.97946e+01	7.30306e+01	2.79817e+01	56542	2.53186e+00	2.18798e+00	7.73678e-01
265EC_TO_1	9.83230e-01	458890	7827	401710	37613	19567	67722	4200	4825	434	48311	19411	3.63777e+01	3.34828e+01	6.54683e+01	2.67418e+01	57180	2.48885e+00	1.92227e+00	8.70466e-01
62R_CaM_1	8.78597e-01	410056	56661	364670	28665	16721	56481	2501	3125	40	40727	15754	2.99869e+01	3.27413e+01	5.69886e+01	2.79934e+01	45386	2.58518e+00	1.71431e+00	8.00320e-01
165BX_JT_1	8.95041e-01	417731	48986	371017	29586	17128	57618	2782	3442	429	41554	16064	3.45405e+01	3.24707e+01	6.39552e+01	2.83388e+01	46714	2.58678e+00	1.72735e+00	8.08251e-01
234DM_LC_1	8.93998e-01	417244	49473	370873	29719	16652	56952	2712	3359	32	41145	15807	3.40586e+01	3.32538e+01	6.31151e+01	2.85322e+01	46371	2.60296e+00	1.78471e+00	8.07383e-01
359HN_YT_1	9.88381e-01	461294	5423	401516	39832	19946	69878	4153	5693	704	49387	20491	6.58255e+01	6.00028e+01	8.04131e+01	2.36914e+01	59778	2.41018e+00	1.99699e+00	7.29492e-01
176CG_JF_1	8.97336e-01	418802	47915	370670	30930	17202	58815	2958	3561	461	42199	16616	3.59944e+01	3.48388e+01	6.49000e+01	2.81835e+01	48132	2.53966e+00	1.79805e+00	8.30666e-01
89AF_GHT_1	8.94311e-01	417390	49327	370791	29769	16830	57226	2790	3413	226	41095	16131	3.31369e+01	3.17270e+01	6.22810e+01	2.80402e+01	46599	2.54758e+00	1.76881e+00	8.17463e-01
290AJ_ShG_1	9.30740e-01	434392	32325	384857	31256	18279	60737	3079	3998	293	43658	17079	3.67458e+01	3.54676e+01	6.51492e+01	2.92840e+01	49535	2.55624e+00	1.70994e+00	7.70135e-01
102AP_BG_1	8.91842e-01	416238	50479	369202	30473	16563	57281	2841	3477	27	41489	15792	3.36304e+01	3.26504e+01	6.26313e+01	2.82030e+01	47036	2.62722e+00	1.83982e+00	8.17084e-01
213DE_VD_1	8.91330e-01	415999	50718	369581	30019	16399	56829	2672	3316	458	40920	15909	3.21952e+01	3.20086e+01	6.09906e+01	2.85466e+01	46418	2.57213e+00	1.83054e+00	8.05790e-01
344FZ_AS_1	9.80251e-01	457500	9217	401517	35435	20548	68347	3702	4482	592	48684	19663	3.18676e+01	2.94300e+01	6.12562e+01	2.78351e+01	55983	2.47592e+00	1.72450e+00	8.25971e-01
61R_EM_1	8.87469e-01	414197	52520	366840	30679	16678	57841	2767	3427	42	41711	16130	3.35995e+01	3.69854e+01	6.04538e+01	2.79998e+01	47357	2.58593e+00	1.83949e+00	8.07412e-01
157BT_CLM_1	8.93942e-01	417218	49499	370152	30669	16397	57212	2768	3483	31	41267	15945	3.34577e+01	3.21315e+01	6.26563e+01	2.81593e+01	47066	2.58808e+00	1.87040e+00	7.94717e-01
107AS_BC_1	8.95191e-01	417801	48916	370208	30656	16937	58107	2886	3537	477	41887	16220	3.42038e+01	3.24325e+01	6.37022e+01	2.83387e+01	47593	2.58243e+00	1.81000e+00	8.15946e-01
295EV_GH_1	9.81051e-01	457873	8844	400931	36317	20625	68629	4144	4794	333	49084	19545	3.15376e+01	2.87353e+01	6.17241e+01	2.72472e+01	56942	2.51133e+00	1.76082e+00	8.64414e-01
225DI_MYB_1	8.93762e-01	417134	49583	364827	35871	16436	62257	2948	3538	753	44814	17443	3.22199e+01	3.21586e+01	6.13096e+01	2.90656e+01	52307	2.56917e+00	2.18247e+00	8.33239e-01
112AX_RC_1	8.94084e-01	417284	49433	370638	29962	16684	57065	2808	3457	29	41152	15913	3.38280e+01	3.30043e+01	6.26037e+01	2.81801e+01	46646	2.58606e+00	1.79585e+00	8.12265e-01
233DL_KS_1	8.92102e-01	416359	50358	369935	29899	16525	56897	2680	3372	229	41038	15859	3.25243e+01	3.26434e+01	6.12441e+01	2.83783e+01	46424	2.58768e+00	1.80932e+00	7.94781e-01
310FB_SW_1	9.81558e-01	458110	8607	401882	36325	19903	67325	3985	4821	294	48231	19094	3.18436e+01	2.75631e+01	6.26053e+01	2.70645e+01	56228	2.52598e+00	1.82510e+00	8.26592e-01
364EX_SLD_1	9.83324e-01	458934	7783	402879	33753	22302	69805	3894	4658	119	49733	20072	3.82571e+01	3.50933e+01	6.63000e+01	2.68682e+01	56055	2.47773e+00	1.51345e+00	8.35981e-01
44M_SW_1	8.99037e-01	419596	47121	371511	30833	17252	58960	2823	3554	37	42099	16861	3.80820e+01	3.74475e+01	6.61004e+01	2.85711e+01	48085	2.49683e+00	1.78721e+00	7.94316e-01
214DF_AB_1	8.92828e-01	416698	50019	368937	31176	16585	58236	2814	3296	31	41899	16337	3.24978e+01	3.27542e+01	6.13976e+01	2.87768e+01	47761	2.56467e+00	1.87977e+00	8.53762e-01
91AH_AL_1	8.90471e-01	415598	51119	371283	21946	22369	60024	2994	3666	1064	43212	16812	3.11233e+01	2.90017e+01	6.05157e+01	2.78473e+01	44315	2.57031e+00	9.81090e-01	8.16694e-01
36K_RD_1	8.92723e-01	416649	50068	365386	34295	16968	61898	2887	3446	1229	44150	17748	3.50655e+01	3.38297e+01	6.38089e+01	2.92398e+01	51263	2.48760e+00	2.02116e+00	8.37783e-01
311FC_DT_1	9.80369e-01	457555	9162	401686	36233	19636	66844	3900	4761	82	47984	18860	3.02913e+01	2.68554e+01	6.07535e+01	2.74296e+01	55869	2.54422e+00	1.84523e+00	8.19156e-01
110AV_CR_1	8.95174e-01	417793	48924	370657	30416	16720	57499	2847	3510	470	41312	16187	3.49354e+01	3.38081e+01	6.38694e+01	2.80756e+01	47136	2.55217e+00	1.81914e+00	8.11111e-01
152BQ_AB_1	8.95980e-01	418169	48548	370726	30452	16991	58077	2901	3456	297	41772	16305	3.58070e+01	3.49427e+01	6.45166e+01	2.81089e+01	47443	2.56191e+00	1.79224e+00	8.39410e-01
301EX_RD_1	9.78100e-01	456496	10221	399452	37063	19981	68084	4074	4867	257	48568	19516	2.99511e+01	2.66725e+01	6.02326e+01	2.76270e+01	57044	2.48862e+00	1.85491e+00	8.37066e-01
26I_SK_1	8.94174e-01	417326	49391	368600	31549	17177	59859	2809	3235	36	42904	16955	3.44381e+01	3.31532e+01	6.34625e+01	2.89894e+01	48726	2.53046e+00	1.83670e+00	8.68315e-01
296EV_JC_1	9.80470e-01	457602	9115	401023	36896	19683	67404	4095	4763	343	48403	19001	3.15824e+01	2.84685e+01	6.18071e+01	2.72617e+01	56579	2.54739e+00	1.87451e+00	8.59752e-01
322FH_MB_1	9.77907e-01	456406	10311	401126	35458	19822	67327	3611	4164	560	47926	19401	3.00803e+01	2.67901e+01	5.98275e+01	2.80897e+01	55280	2.47029e+00	1.78882e+00	8.67195e-01
40L_NHA_1	8.97287e-01	418779	47938	369400	32308	17071	60130	2881	3439	47	42928	17202	3.77795e+01	3.64109e+01	6.61837e+01	2.89784e+01	49379	2.49552e+00	1.89257e+00	8.37744e-01
217DG_AC_1	8.94574e-01	417513	49204	371136	29603	16774	57095	2807	3249	22	41104	15991	3.31825e+01	3.28487e+01	6.19749e+01	2.86451e+01	46377	2.57045e+00	1.76481e+00	8.63958e-01
268EE_RY_1	9.81696e-01	458174	8543	401467	36692	20015	67702	4235	4785	547	48313	19389	3.53450e+01	3.18744e+01	6.50938e+01	2.67884e+01	56707	2.49177e+00	1.83323e+00	8.85057e-01
124BF_MT_1	8.94986e-01	417705	49012	370547	30057	17101	57900	2843	3516	230	41720	16180	3.44927e+01	3.32923e+01	6.35064e+01	2.81233e+01	47158	2.57849e+00	1.75762e+00	8.08589e-01
349HE_AJ_1	7.37209e-01	344068	122649	310593	19345	14130	43556	1852	2197	878	31437	12119	1.33605e+01	1.15618e+01	3.39425e+01	2.80741e+01	33475	2.59403e+00	1.36907e+00	8.42968e-01
80AA_AB_1	8.95463e-01	417928	48789	370037	30506	17385	58654	3003	3619	606	42238	16416	3.54154e+01	3.38890e+01	6.46007e+01	2.82561e+01	47891	2.57298e+00	1.75473e+00	8.29787e-01
156BS_SF_1	8.91397e-01	416030	50687	369118	29090	17822	58338	2930	3466	933	41890	16448	3.13236e+01	2.93795e+01	6.10500e+01	2.81824e+01	46912	2.54681e+00	1.63225e+00	8.45355e-01
93S_JM_1	8.91082e-01	415883	50834	369953	29096	16834	56605	2791	3368	116	40792	15813	3.09117e+01	2.89213e+01	6.04727e+01	2.81207e+01	45930	2.57965e+00	1.72841e+00	8.28682e-01
69T_GG_1	8.95568e-01	417977	48740	371266	29484	17227	57790	2779	3369	261	41790	16000	3.35379e+01	3.23343e+01	6.25118e+01	2.82688e+01	46711	2.61188e+00	1.71150e+00	8.24874e-01
163BV_JE_1	8.93914e-01	417205	49512	370720	29873	16612	56788	2819	3490	417	40998	15790	3.34576e+01	3.30177e+01	6.22080e+01	2.85383e+01	46485	2.59645e+00	1.79828e+00	8.07736e-01
56Q_RA_1	8.72614e-01	407264	59453	363629	27061	16574	54972	2378	2859	147	39724	15248	2.78267e+01	3.06420e+01	5.48049e+01	2.79662e+01	43635	2.60519e+00	1.63274e+00	8.31759e-01
155BR_LB_1	8.93389e-01	416960	49757	370236	29770	16954	57485	2828	3365	237	41351	16134	3.31808e+01	3.22058e+01	6.20003e+01	2.82262e+01	46724	2.56297e+00	1.75593e+00	8.40416e-01
73U_SB_1	8.88841e-01	414837	51880	369191	28888	16758	56520	2658	3226	213	40747	15773	2.93710e+01	2.71414e+01	5.88940e+01	2.83160e+01	45646	2.58334e+00	1.72383e+00	8.23931e-01
220DH_LB_1	9.06779e-01	423209	43508	374387	31677	17145	58992	3012	3963	47	42292	16700	4.92226e+01	4.79974e+01	7.31016e+01	2.77603e+01	48822	2.53246e+00	1.84759e+00	7.60030e-01
100AO_HS_1	8.94092e-01	417288	49429	369773	30309	17206	58271	2916	3534	428	42035	16236	3.52757e+01	3.47905e+01	6.37697e+01	2.85094e+01	47515	2.58900e+00	1.76154e+00	8.25127e-01
189CO_AJ_1	8.97840e-01	419037	47680	371493	30267	17277	58170	2982	3669	453	41761	16409	3.61432e+01	3.51347e+01	6.49886e+01	2.82162e+01	47544	2.54501e+00	1.75187e+00	8.12756e-01
293BU_MD_1	8.97612e-01	418931	47786	371628	30004	17299	57878	2881	3843	72	41714	16164	3.21582e+01	3.04788e+01	6.17715e+01	2.84079e+01	47303	2.58067e+00	1.73444e+00	7.49675e-01
140BM_JB_1	8.96901e-01	418599	48118	372382	29472	16745	56684	2832	3446	33	40884	15800	3.51062e+01	3.43264e+01	6.36939e+01	2.79446e+01	46217	2.58759e+00	1.76005e+00	8.21822e-01
144BN_JB_1	8.93606e-01	417061	49656	370493	29764	16804	57049	2891	3432	237	41135	15914	3.34761e+01	3.16482e+01	6.28934e+01	2.82358e+01	46568	2.58483e+00	1.77124e+00	8.42366e-01
149BP_AB_1	8.92222e-01	416415	50302	367480	32054	16881	59379	2896	3541	338	42708	16671	3.33895e+01	3.19410e+01	6.27950e+01	2.83237e+01	48935	2.56181e+00	1.89882e+00	8.17848e-01
299EW_SP_1	9.77213e-01	456082	10635	400255	36076	19751	67160	3876	4542	299	47985	19175	2.74142e+01	2.33103e+01	5.79675e+01	2.79195e+01	55827	2.50248e+00	1.82654e+00	8.53369e-01
216DF_EB_1	8.96625e-01	418470	48247	370291	31077	17102	58816	2991	3474	297	42317	16499	3.58496e+01	3.44553e+01	6.49892e+01	2.89704e+01	48179	2.56482e+00	1.81716e+00	8.60967e-01
238DO_PP_1	8.95196e-01	417803	48914	370172	30590	17041	58455	2867	3350	443	42056	16399	3.28259e+01	3.25252e+01	6.17751e+01	2.87832e+01	47631	2.56455e+00	1.79508e+00	8.55821e-01
357HM_JK_1	9.85979e-01	460173	6544	399204	40548	20421	71530	4290	5570	1455	50573	20957	5.57635e+01	5.16144e+01	7.71576e+01	2.47625e+01	60969	2.41318e+00	1.98560e+00	7.70197e-01
249DU_TR_1	9.39689e-01	438569	28148	387794	32235	18540	62088	3240	3987	532	44414	17674	4.98705e+01	4.86711e+01	7.24817e+01	2.96131e+01	50775	2.51296e+00	1.73867e+00	8.12641e-01
244DR_JT_1	8.93162e-01	416854	49863	370826	29561	16467	56408	2700	3387	237	40779	15629	3.15047e+01	3.02436e+01	6.09571e+01	2.85518e+01	46028	2.60919e+00	1.79517e+00	7.97166e-01
70J_SH_1	8.92772e-01	416672	50045	369939	29999	16734	57143	2862	3462	20	41046	16097	3.45396e+01	3.41090e+01	6.32939e+01	2.83413e+01	46733	2.54992e+00	1.79270e+00	8.26690e-01
303EY_TB_1	9.80592e-01	457659	9058	401568	35937	20154	67389	4024	4832	567	48027	19362	3.29711e+01	3.02501e+01	6.29328e+01	2.70638e+01	56091	2.48048e+00	1.78312e+00	8.32781e-01
259Z_AP_1	9.03680e-01	421763	44954	373751	30532	17480	58694	2921	3877	76	42235	16459	3.18257e+01	2.97255e+01	6.14238e+01	2.86906e+01	48012	2.56607e+00	1.74668e+00	7.53418e-01
55P_FL_1	8.79983e-01	410703	56014	365246	28628	16829	56343	2679	3264	324	40687	15656	3.02252e+01	3.30678e+01	5.74440e+01	2.78734e+01	45457	2.59881e+00	1.70111e+00	8.20772e-01
92AI_SM_1	8.92727e-01	416651	50066	369167	30466	17018	58222	2781	3499	29	41909	16313	3.43591e+01	3.36464e+01	6.31075e+01	2.80178e+01	47484	2.56906e+00	1.79022e+00	7.94799e-01
347HC_JB_1	9.77524e-01	456227	10490	401316	34949	19962	67142	3558	4173	623	48036	19106	2.91201e+01	2.58188e+01	5.87499e+01	2.80809e+01	54911	2.51418e+00	1.75078e+00	8.52624e-01
327FJ_PR_1	9.81912e-01	458275	8442	402016	36204	20055	68114	3785	4415	600	48559	19555	3.32318e+01	2.96288e+01	6.29797e+01	2.74850e+01	56259	2.48320e+00	1.80524e+00	8.57305e-01
29I_KA_1	8.96192e-01	418268	48449	368942	32125	17201	60070	2952	3505	312	42909	17161	3.88642e+01	3.71085e+01	6.70868e+01	2.87690e+01	49326	2.50038e+00	1.86762e+00	8.42225e-01
60R_GM_1	8.69036e-01	405594	61123	361685	27379	16530	55277	2330	2832	133	39883	15394	2.72715e+01	2.95864e+01	5.42561e+01	2.80331e+01	43909	2.59081e+00	1.65632e+00	8.22740e-01
175CF_BH_1	8.91894e-01	416262	50455	370023	29446	16793	57087	2711	3234	405	41134	15953	3.03910e+01	2.87889e+01	5.97254e+01	2.83258e+01	46239	2.57845e+00	1.75347e+00	8.38281e-01
358BC_MG_1	9.87903e-01	461071	5646	402201	38668	20202	69526	4066	5480	491	49117	20409	5.97143e+01	5.74557e+01	7.73779e+01	2.46473e+01	58870	2.40663e+00	1.91407e+00	7.41971e-01
133BJ_JR_1	8.94761e-01	417600	49117	370750	29969	16881	57454	2853	3424	29	41394	16060	3.35513e+01	3.14478e+01	6.30679e+01	2.81336e+01	46850	2.57746e+00	1.77531e+00	8.33236e-01
2A_SL_1	8.97835e-01	419035	47682	371080	30725	17230	59130	2724	3331	32	42314	16816	3.68631e+01	3.52067e+01	6.54632e+01	2.89306e+01	47955	2.51629e+00	1.78323e+00	8.17772e-01
320FF_KM_1	9.81794e-01	458220	8497	402087	35850	20283	68101	3772	4543	595	48449	19652	3.54841e+01	3.35954e+01	6.43348e+01	2.73580e+01	56133	2.46535e+00	1.76749e+00	8.30288e-01
197CR_DH_1	8.93306e-01	416921	49796	370580	29792	16549	56639	2835	3416	232	40713	15926	3.37282e+01	3.20052e+01	6.31746e+01	2.81481e+01	46341	2.55639e+00	1.80023e+00	8.29918e-01
313FC_FT_1	9.80624e-01	457674	9043	401092	36731	19851	67767	3935	4731	588	48373	19394	3.09692e+01	2.69444e+01	6.17997e+01	2.72556e+01	56582	2.49423e+00	1.85033e+00	8.31748e-01
66T_NG_1	8.95418e-01	417907	48810	370553	30501	16853	57920	2794	3493	23	41727	16193	3.64996e+01	3.53688e+01	6.51671e+01	2.81383e+01	47354	2.57685e+00	1.80983e+00	7.99885e-01
338FT_DM_1	9.80386e-01	457563	9154	400682	37332	19549	68395	3715	4320	652	48703	19692	3.14686e+01	2.87006e+01	6.10440e+01	2.78799e+01	56881	2.47324e+00	1.90966e+00	8.59954e-01
345HA_RL_1	9.84070e-01	459282	7435	400803	38061	20418	69614	4057	5226	641	49216	20398	4.52904e+01	4.49218e+01	7.03070e+01	2.59999e+01	58479	2.41279e+00	1.86409e+00	7.76311e-01
276EM_MH_1	9.84524e-01	459494	7223	401852	35524	22118	70361	4363	5036	1416	50157	20204	4.04588e+01	3.75299e+01	6.88134e+01	2.61991e+01	57642	2.48253e+00	1.60611e+00	8.66362e-01
340FV_DP_1	9.82722e-01	458653	8064	401261	36933	20459	69265	3909	4677	652	49252	20013	3.31571e+01	2.78151e+01	6.39345e+01	2.75899e+01	57392	2.46100e+00	1.80522e+00	8.35792e-01
